Date,Average Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Wind Direction,Wind Speed,Air Pressure
09/01/2018,1.8,-0.5,6.1,0,258,22.3,1017.3
10/01/2018,-0.4,-3.8,2.2,0,,11.9,1030.3
11/01/2018,4.1,0.6,10.6,0,207,18,1026.9
12/01/2018,9.8,3.9,15.6,15.7,188,23.8,1014
13/01/2018,10.2,-7.1,16.1,31.5,252,32.4,1007
14/01/2018,-7.1,-9.9,-4.9,0,333,18.7,1034.5
15/01/2018,-8.9,-11,-6,0,345,22,1038.3
16/01/2018,-4.2,-6.6,0.6,0,,8.3,1032.4
17/01/2018,0.2,-0.5,1.1,5.3,31,10.4,1023.4
18/01/2018,-2.1,-6,0,0,299,18,1014
19/01/2018,-2.4,-4.9,1.1,0,,15.5,1014
20/01/2018,2.9,-1.6,8.3,0,235,23,1008.4
21/01/2018,5.8,1.1,9.4,0,,9.7,1019.2
22/01/2018,2.4,1.1,3.9,1.5,,7.9,
23/01/2018,3.5,0,12.8,32,349,14.8,
24/01/2018,3.6,-4.3,5.6,0,276,23.4,1009.2
25/01/2018,-3.6,-6,-1,0,303,25.9,1024.4
26/01/2018,-4,-7.1,1.1,0,,18.4,1036.5
27/01/2018,2.5,-3.8,11.7,0,201,26.3,1028.6
28/01/2018,9.4,6.1,11.1,0.8,250,16.6,1022.7
29/01/2018,3.6,-2.1,6.1,0,25,25.6,1023.8
30/01/2018,-2.9,-6.6,-0.5,3.8,339,24.5,1013.7
31/01/2018,-4.3,-7.7,-1,0,257,21.2,1019.3
01/02/2018,1.5,-1,7.8,1,213,21.6,1013.8
02/02/2018,0.2,-11,3.3,6.4,285,28.1,1011.8
03/02/2018,-8.3,-12.1,-2.1,0,236,20.9,1027
04/02/2018,0.2,-3.2,6.1,7.4,181,17.3,
05/02/2018,4.3,-4.3,6.1,9.1,293,21.6,
06/02/2018,-2.8,-5.5,1.1,0,258,13.3,1028.3
07/02/2018,-1.2,-4.9,6.1,16.5,,11.9,1024.2
08/02/2018,-1.2,-5.5,1.1,0,296,21.6,1023.5
09/02/2018,-2.9,-5.5,0,0,240,18.4,1032.4
10/02/2018,3.8,-1,11.1,4.1,185,13.7,1023.8
11/02/2018,6.2,3.3,9.4,17.5,351,11.5,
12/02/2018,5,0.6,8.9,0,,16.9,1023
13/02/2018,-1.3,-3.8,0.6,0,18,16.2,1040.8
14/02/2018,1.7,-2.1,8.3,0,213,18,1024.1
15/02/2018,5.6,1.7,9.4,0,215,13.7,1009.8
16/02/2018,9.3,1.1,12.2,0.5,265,17.6,1003.5
17/02/2018,0.6,-2.7,1.7,4.3,58,18.7,1025.6
18/02/2018,2,0,6.7,8.9,324,16.6,1022.1
19/02/2018,3.3,-3.2,10,1.5,201,20.2,1031
20/02/2018,12.9,5.6,21.1,0.3,217,17.3,1023.8
21/02/2018,13.2,5,22.2,0,225,23,1022.8
22/02/2018,7.9,0,12.8,2,,15.5,1036.4
23/02/2018,1.7,-0.5,4.4,3,61,14.8,1033.7
24/02/2018,7.2,2.8,12.8,0,293,16.6,1019.6
25/02/2018,4.3,2.8,5,13,60,23,1020.9
26/02/2018,6.1,3.3,10.6,0,289,16.9,1017.7
27/02/2018,6.5,2.2,11.7,0,270,15.1,1024.1
28/02/2018,8.5,3.9,15.6,0.3,211,19.4,1015.3
01/03/2018,8.6,4.4,15.6,0,105,15.8,1010.1
02/03/2018,4.5,1.7,6.1,58.4,27,61.2,998.1
03/03/2018,4.2,2.8,6.1,0,15,41,1012.6
04/03/2018,4,2.2,5,0,26,24.1,1016.8
05/03/2018,2.7,0,6.7,1.3,7,28.4,1015.6
06/03/2018,1.6,0.6,2.8,0,13,14,1017.5
07/03/2018,2.4,0.6,3.9,14,55,36.7,1010.4
08/03/2018,0.9,-0.5,3.3,18,305,25.2,1000.5
09/03/2018,0.9,-1.6,2.8,0,255,20.5,1003.4
10/03/2018,2.1,0.6,4.4,0,265,28.8,1007.7
11/03/2018,2.7,-0.5,6.7,0,,19.8,
12/03/2018,2.7,-1.6,5.6,0,36,22.3,1016.7
13/03/2018,0.7,-2.1,3.3,29.2,359,40.3,1000.3
14/03/2018,0.7,-1.6,5,0.8,248,29.2,995.5
15/03/2018,2.4,0,6.1,0.3,269,28.4,994.9
16/03/2018,1.4,-2.1,3.3,0,290,28.4,1000.8
17/03/2018,-0.5,-7.1,5.6,0,285,29.5,1005.3
18/03/2018,-4.9,-8.8,0.6,0,314,22.7,1010.8
19/03/2018,-2.4,-6,3.3,0,308,23,1012.4
20/03/2018,-0.4,-4.3,3.9,0,,14,1013.8
21/03/2018,1.1,0,3.9,0,26,31.7,
22/03/2018,2.2,0,5.6,2.3,12,21.6,
23/03/2018,3.2,1.7,5.6,0,350,15.5,1013.3
24/03/2018,4.3,1.1,7.8,0.3,351,14.4,1016.8
25/03/2018,2.1,0,3.9,1.8,22,23,
26/03/2018,1.4,-1.6,4.4,0,25,19.1,1039.4
27/03/2018,1.9,-2.1,5.6,0,34,13.7,1032.7
28/03/2018,5.2,2.2,12.2,0.3,121,9.4,1017
29/03/2018,6.1,2.8,10,0.3,,8.6,1016.6
30/03/2018,10.9,6.1,17.8,2,,19.1,
31/03/2018,8.2,3.9,13.9,0,281,23,1019.4
01/04/2018,8.8,2.8,15,0,241,28.8,1014.2
02/04/2018,2.8,-0.5,4.4,2.8,,9.4,1019.9
03/04/2018,3.3,0,8.9,11.9,174,16.2,1020.7
04/04/2018,6.9,3.9,14.4,5.1,,20.9,
05/04/2018,3.6,-1,6.1,0,276,34.9,1011.7
06/04/2018,1.3,-1.6,6.1,5.3,222,17.6,
07/04/2018,5,1.7,8.3,0.3,,19.4,1008.8
08/04/2018,2.6,0,5.6,0,343,21.6,1010.6
09/04/2018,2.6,-1,7.8,0,288,18.7,1019
10/04/2018,3.5,1.7,5,0,,5.8,1021.5
11/04/2018,3,-1,7.2,0,,17.6,1020.5
12/04/2018,6.2,2.2,12.8,1.5,179,18.7,1016.4
13/04/2018,12.7,6.7,20.6,0,218,15.1,1010.7
14/04/2018,8.2,3.3,11.1,0,43,21.2,1018.5
15/04/2018,2.3,0.6,3.9,1,56,36,
16/04/2018,4.2,2.2,11.7,39.9,85,31.7,1014.9
17/04/2018,8.3,4.4,10,0,247,24.8,999.4
18/04/2018,6.4,2.2,11.7,0,270,23.4,1004.3
19/04/2018,5.6,2.2,6.7,5.8,276,13.3,1006.8
20/04/2018,6.4,2.2,11.7,0,305,25.9,1016.2
21/04/2018,8.5,3.9,15,0,311,18.4,1024.4
22/04/2018,10.3,5.6,16.7,0,317,14.4,1027
23/04/2018,10.2,6.1,14.4,0,75,16.9,1031
24/04/2018,12.1,5.6,20.6,0,208,19.8,1027.6
25/04/2018,10.2,8.3,13.3,18.3,101,14.8,1015.7
26/04/2018,14.1,10,20,5.3,231,18.7,1003.7
27/04/2018,11.1,7.8,13.9,13.7,91,12.2,1010.7
28/04/2018,11.8,7.8,21.1,0,,12.6,
29/04/2018,12.8,6.1,15.6,1.3,283,16.6,1010.2
30/04/2018,7.3,4.4,8.9,5.1,,10.8,1012.7
01/05/2018,10.8,6.7,19.4,0,292,13,1015.5
02/05/2018,21.9,14.4,31.7,0,234,22,1013.3
03/05/2018,23.3,16.1,32.2,2.3,211,15.5,1012.3
04/05/2018,20.8,13.9,27.8,0,206,19.4,1009.6
05/05/2018,20.5,14.4,23.9,0,258,23.4,1013.3
06/05/2018,16.9,10,19.4,4.8,134,11.9,1015.6
07/05/2018,11.9,8.9,16.1,0,87,14.4,1017.8
08/05/2018,10.1,7.2,15.6,0,,13,
09/05/2018,12.6,7.8,17.2,0,115,14.4,1021.6
10/05/2018,11.3,9.4,21.7,0,,15.8,
11/05/2018,17.3,11.1,21.1,0,,15.5,1013.1
12/05/2018,10.8,9.4,11.7,5.3,57,12.2,1021.4
13/05/2018,10.1,8.9,12.2,0,62,14,1021.1
14/05/2018,13.2,9.4,20.6,0,177,14,1014.6
15/05/2018,18.9,14.4,29.4,25.4,224,16.9,1010
16/05/2018,13.4,10,16.7,0,57,15.1,1020
17/05/2018,14.5,10.6,21.7,0,,8.3,1016.2
18/05/2018,14.2,8.3,18.3,0,69,23,1027.2
19/05/2018,9.9,7.8,12.8,5.1,,13,1026.9
20/05/2018,18.6,12.2,27.2,2,249,18.7,1012.7
21/05/2018,19.4,13.9,26.7,0,,13.7,1019.2
22/05/2018,16.5,12.2,19.4,0.8,,10.8,1019.4
23/05/2018,17.3,12.2,28.9,0.5,248,15.5,
24/05/2018,16,11.7,20,0,88,19.1,1018
25/05/2018,20.9,12.2,31.1,0,241,24.1,1011.2
26/05/2018,25.4,16.1,31.7,0,257,18.7,
27/05/2018,13.7,10,16.1,0.5,56,25.9,
28/05/2018,11.2,10,15,1.5,68,12.6,1018.5
29/05/2018,19.2,14.4,29.4,0,194,15.1,1014.7
30/05/2018,18.1,15.6,20.6,0,61,13.7,1020.7
31/05/2018,19.1,13.3,28.3,0,179,16.2,1017.5
01/06/2018,21.3,17.8,26.1,0.3,180,13,1009.7
02/06/2018,22.8,13.9,27.2,0.3,86,13.7,1007.7
03/06/2018,14.6,10,15.6,0,84,21.2,1018.1
04/06/2018,11,9.4,11.7,15.7,77,23.4,1010.7
05/06/2018,11.9,9.4,16.1,8.6,55,11.9,1004.8
06/06/2018,13.6,11.7,16.7,0,68,15.1,1010.7
07/06/2018,15.9,12.2,22.2,0,201,18.4,1018.7
08/06/2018,18.3,12.8,27.2,0,216,10.8,1019.2
09/06/2018,22.2,16.7,26.7,0,314,12.6,1018.1
10/06/2018,19.8,15.6,22.2,0,56,16.2,1017.3
11/06/2018,16.4,13.3,17.8,0,127,16.9,1018.9
12/06/2018,18.5,12.2,26.7,0,226,28.8,1019.5
13/06/2018,19.7,15,25,0,223,25.6,1011.5
14/06/2018,22.6,13.9,26.1,0,271,23.8,1004.5
15/06/2018,15.2,12.2,17.8,0,87,13,1012.7
16/06/2018,21.1,13.3,29.4,0,276,12.2,1014.1
17/06/2018,20.7,16.7,27.2,0,,12.2,1017.5
18/06/2018,23.9,18.9,31.7,3.3,215,26.3,1011.4
19/06/2018,25,20,28.9,0.3,310,20.5,1006.6
20/06/2018,22.8,17.2,29.4,0,274,13,1010.2
21/06/2018,22.8,17.8,26.7,0,87,12.2,1008.5
22/06/2018,19,15.6,21.1,0,65,16.6,1016.6
23/06/2018,17.2,15.6,18.3,0,62,15.1,1014.1
24/06/2018,18.5,15,25,6.6,132,9.4,1009.2
25/06/2018,20.1,16.1,23.3,8.4,,14.8,1013.5
26/06/2018,19.3,15.6,26.1,0,210,19.8,1022.3
27/06/2018,21.6,17.2,26.7,2.3,217,20.5,1018.2
28/06/2018,21.4,18.3,24.4,29.5,178,13.3,
29/06/2018,25.6,22.2,32.2,0,283,12.6,1011.5
30/06/2018,27.5,23.9,33.3,0,197,12.2,1015.4
01/07/2018,28,21.1,33.3,0,129,13,1015.7
02/07/2018,22.8,20.6,28.9,0,82,13.7,1018.8
03/07/2018,29.1,22.8,36.7,0.3,217,15.1,1020.2
04/07/2018,28.9,22.8,30.6,0,62,10.1,1025
05/07/2018,28.7,23.3,34.4,0,208,18.7,1022.9
06/07/2018,27.2,18.3,30,8.9,248,26.6,1014.9
07/07/2018,20.9,16.1,23.9,0,272,15.8,1025.3
08/07/2018,21.5,16.1,27.2,0,168,14.8,1026.4
09/07/2018,25,18.3,32.8,0,220,18.4,1020
10/07/2018,27.3,20,35.6,0,256,15.5,1011.7
11/07/2018,23.5,18.9,23.9,4.8,,17.6,1014.6
12/07/2018,21.1,18.3,23.3,0,52,15.1,1021.5
13/07/2018,21.3,17.8,25.6,0,138,18.7,1023.4
14/07/2018,20.4,17.2,24.4,7.9,124,14,1020.3
15/07/2018,22.1,19.4,26.1,0.3,115,10.4,1015
16/07/2018,21.3,19.4,25,0,,10.8,
17/07/2018,24.9,20.6,32.8,68.1,211,18.4,
18/07/2018,24.3,20.6,28.3,1.5,325,16.6,1010.6
19/07/2018,22.3,18.3,25,0,68,15.5,1018
20/07/2018,22.3,18.9,26.1,0,158,15.5,1021.1
21/07/2018,20.7,17.2,23.3,0,113,14,1021.1
22/07/2018,21.5,19.4,25.6,4.3,103,17.3,1019
23/07/2018,25.8,23.9,30,0.8,168,20.2,1023
24/07/2018,26.7,22.8,31.1,0,164,16.9,1024.4
25/07/2018,26.3,23.9,30.6,3.6,172,20.9,1018.3
26/07/2018,25.3,22.8,30,15.2,204,19.4,1011
27/07/2018,26,21.7,32.2,0,200,13.7,1014.6
28/07/2018,26.3,22.2,30.6,0,174,15.1,1014.9
29/07/2018,26,23.3,28.9,0,278,14,1016.3
30/07/2018,24.6,21.1,27.8,0,231,13.7,1019.9
31/07/2018,23.9,20.6,27.8,0,157,13,1019.5
01/08/2018,23.7,20,28.9,0,168,15.8,1018.7
02/08/2018,28.9,24.4,35,0,225,21.2,1017.2
03/08/2018,28.1,25,32.8,1.5,218,16.9,1020
04/08/2018,25.5,22.8,29.4,16.3,202,14.8,1018.9
05/08/2018,25.4,21.1,30.6,0,261,10.1,1018.9
06/08/2018,28.9,22.8,35.6,0,230,13,1016.6
07/08/2018,30.2,25,35,0,223,18.7,1013.2
08/08/2018,26.6,23.3,29.4,24.9,150,11.2,1011.4
09/08/2018,26.6,23.3,32.2,1.5,241,14.8,1007.1
10/08/2018,26.3,22.2,31.1,0,315,11.5,1010.7
11/08/2018,21.8,19.4,22.8,9.9,75,11.5,1015.9
12/08/2018,21.2,19.4,23.9,35.1,42,13.7,1018.4
13/08/2018,20.9,20,23.3,7.4,28,15.5,1017.5
14/08/2018,22.5,20.6,26.7,0.3,69,9.7,1011.9
15/08/2018,24.8,21.1,31.1,0,216,10.4,1010.2
16/08/2018,28.9,23.9,32.8,0,283,14.8,1014.7
17/08/2018,24.1,21.1,26.7,5.1,57,13,1017
18/08/2018,25.7,19.4,31.1,3.3,264,18.7,1009.8
19/08/2018,21,19.4,22.8,0.3,47,24.5,1016.4
20/08/2018,21,19.4,23.3,0,45,18,1021
21/08/2018,20.1,18.3,22.2,0,63,14,1019.2
22/08/2018,22.1,18.9,28.9,12.7,209,14.4,1006.6
23/08/2018,22.7,18.9,26.7,0,308,16.9,1011.7
24/08/2018,22.8,16.7,29.4,0,216,12.6,1021.1
25/08/2018,23.3,18.9,27.8,0,191,14.4,1024.6
26/08/2018,22.6,16.7,28.9,0,212,15.8,1019.5
27/08/2018,26.8,22.8,32.2,0,269,14.8,1016.2
28/08/2018,29.5,23.9,36.1,0,234,17.6,1014.5
29/08/2018,31.8,27.2,36.7,0,242,18.4,1013
30/08/2018,28.3,21.7,33.3,0,335,18,1015.6
31/08/2018,21.4,17.2,22.8,0,59,17.6,1026.3
01/09/2018,20.1,17.2,23.3,0,61,11.9,1027.2
02/09/2018,22.2,17.8,28.9,0,178,14.4,1024
03/09/2018,27.5,22.8,35.6,0,234,16.9,1021.8
04/09/2018,28.2,22.8,30.6,0,71,15.5,1022.2
05/09/2018,25.9,21.7,33.3,0,193,15.8,1022.6
06/09/2018,27.4,23.3,36.1,0.8,248,16.2,1018.8
07/09/2018,21.9,18.9,23.9,0,58,13.7,1021.5
08/09/2018,19.6,15,21.7,0,7,15.5,1020.5
09/09/2018,16.3,13.9,18.3,0,29,22,1025.2
10/09/2018,17.7,16.7,20,19.3,83,28.8,1026.5
11/09/2018,19.7,18.3,23.9,13.5,47,9.7,1020.8
12/09/2018,20.3,18.9,21.1,6.6,40,12.2,1024.6
13/09/2018,19.8,18.3,21.7,11.2,60,7.9,1025.8
14/09/2018,20.4,18.3,23.9,0,52,8.6,1024.6
15/09/2018,19.4,17.2,22.8,0,138,8.3,1022.8
16/09/2018,21.7,17.2,27.2,0,171,11.2,1022.1
17/09/2018,23.6,19.4,29.4,0,212,16.9,1018.8
18/09/2018,22.7,20.6,25,29.2,197,9.4,1008.9
19/09/2018,18.9,16.7,21.7,0,32,18.7,1013.6
20/09/2018,17.1,15.6,18.9,0,53,18,1023.5
21/09/2018,18.4,16.1,22.8,0,176,19.8,1022
22/09/2018,20.8,13.9,22.8,0.8,292,20.5,1016.9
23/09/2018,15.2,11.7,18.3,0,300,9.4,1024.2
24/09/2018,14.2,12.2,15.6,0,43,24.8,1033.6
25/09/2018,15.7,13.9,21.7,31.5,117,24.1,1030.1
26/09/2018,23.6,20,28.9,7.1,202,20.5,1014.7
27/09/2018,19.9,16.1,21.7,1.3,22,17.3,1018.8
28/09/2018,15.7,14.4,16.7,8.9,30,14.4,1018.6
29/09/2018,17.2,12.8,23.3,0,279,12.2,1020.5
30/09/2018,16.9,12.2,21.1,0,283,11.5,1025.8
01/10/2018,16.4,13.9,20,1.5,329,14.4,1026.4
02/10/2018,14.7,13.9,17.8,7.4,34,12.6,1022.2
03/10/2018,15.1,12.2,17.8,5.3,5,8.6,1017.1
04/10/2018,18.1,15,22.8,0,201,17.6,1015.4
05/10/2018,16.6,11.7,20.6,0,34,17.3,1020.8
06/10/2018,13.5,10.6,17.2,0,50,12.2,1023.2
07/10/2018,19.2,15.6,26.7,2.5,208,16.9,1022
08/10/2018,14.6,12.8,15.6,0,59,15.1,1031.1
09/10/2018,19.4,14.4,26.7,0,221,19.8,1025
10/10/2018,24,20,30,0,234,19.8,1016.8
11/10/2018,18.6,14.4,22.2,15.2,42,12.6,1007.5
12/10/2018,14.9,10.6,17.2,2.3,337,18,1000.8
13/10/2018,10.9,7.8,12.2,3.3,284,15.1,1010.1
14/10/2018,10.7,7.2,15,0,260,16.2,1021.1
15/10/2018,12.5,7.2,21.1,1.8,205,19.8,1016.9
16/10/2018,14.1,8.3,15.6,0.8,272,22.7,1014.1
17/10/2018,11.2,6.7,17.2,0,249,22.7,1011.7
18/10/2018,7.2,3.9,9.4,0,286,24.8,1021.1
19/10/2018,8.7,2.8,17.2,0,236,22.3,1019.8
20/10/2018,15.1,9.4,18.9,0,236,21.2,1004.2
21/10/2018,9.6,2.8,11.7,0.8,313,23.8,1008.3
22/10/2018,5.9,1.1,12.2,0,254,14.4,1021.1
23/10/2018,9.4,5,13.3,10.4,147,13.7,1017.6
24/10/2018,8,5,9.4,1,312,18,1013.7
25/10/2018,6.7,2.8,10.6,0,298,21.6,1015.9
26/10/2018,4.7,1.1,8.9,0,271,13.3,1019.1
27/10/2018,8.6,6.1,11.1,29.7,69,39.6,1013.4
28/10/2018,9.2,6.1,12.2,0.8,282,14,1006.5
29/10/2018,11.1,6.7,15.6,13.2,235,15.5,1007.2
30/10/2018,8.3,3.9,10,0,288,20.2,1014.3
31/10/2018,7.2,2.8,14.4,0,222,15.1,1017.4
01/11/2018,14.4,11.7,17.8,0.3,211,10.8,1011.6
02/11/2018,16.2,11.7,21.1,9.1,185,20.5,1007.1
03/11/2018,15.3,8.3,20,35.3,250,29.2,1006.4
04/11/2018,9.2,5.6,13.3,0,313,15.8,1030.5
05/11/2018,9.2,7.8,11.1,9.1,83,22,1030.7
06/11/2018,10.3,8.9,15.6,19.8,14,14.4,1013.1
07/11/2018,14.8,11.7,17.8,0,235,20.5,1011.2
08/11/2018,10.9,6.7,13.9,0,285,17.3,1022
09/11/2018,7.9,3.3,10,27.9,47,23.8,1024.9
10/11/2018,8.7,2.8,10,11.4,295,27.4,1009.5
11/11/2018,4.3,1.7,7.8,0,277,21.2,1023.8
12/11/2018,4.8,0.6,10,0,227,11.2,1029.3
13/11/2018,9,5.6,12.2,27.9,171,22.3,1014.7
14/11/2018,3.1,-3.8,5.6,0,306,27.4,1025.7
15/11/2018,-2.5,-4.9,3.3,11.7,18,15.8,1033.1
16/11/2018,3.6,1.7,7.8,14.5,340,33.5,1004.8
17/11/2018,5.6,2.8,10,0,250,20.5,1016.7
18/11/2018,4.8,3.3,5,0,293,10.8,1026.4
19/11/2018,3.7,2.2,5,4.3,339,9,1019.9
20/11/2018,3.9,1.7,5.6,10.2,348,16.2,1012.4
21/11/2018,2.7,-4.3,6.1,0,255,25.6,1014.3
22/11/2018,-6,-9.9,-4.3,0,306,29.9,1026.5
23/11/2018,-5.9,-9.3,0,0,271,19.8,1031.8
24/11/2018,1.8,-1.6,8.3,0,226,16.9,1020
25/11/2018,7.2,5.6,9.4,19.8,7,14.4,1010.1
26/11/2018,7,5.6,8.3,22.1,73,21.6,1011.2
27/11/2018,7.1,3.3,9.4,11.7,236,27.4,991.5
28/11/2018,4.5,2.2,6.7,0,279,24.5,992.8
29/11/2018,5.4,2.8,7.8,0,307,25.2,1006.1
30/11/2018,3.6,0.6,6.7,0,302,10.8,1016.3
01/12/2018,3.7,1.7,7.2,0,40,10.8,1021.8
02/12/2018,6.8,5,10.6,19.1,89,13,1011
03/12/2018,10.2,6.7,14.4,0,264,16.9,1000.5
04/12/2018,4.2,-2.7,6.7,0,319,25.2,1011.1
05/12/2018,-1.4,-3.8,2.2,0,335,11.2,1018.4
06/12/2018,1.8,-1,5.6,0,262,17.6,1018.6
07/12/2018,2.6,-3.2,4.4,0,279,21.6,1023
08/12/2018,-3.2,-6.6,-0.5,0,304,16.9,1030.2
09/12/2018,-1.7,-4.9,2.8,0,246,15.1,1027.2
10/12/2018,0.6,-3.2,3.9,0,331,14.4,1019.6
11/12/2018,-1.3,-4.9,3.3,0,292,10.8,1018.7
12/12/2018,0.9,-4.3,3.9,0,321,19.8,1017.8
13/12/2018,-2.6,-6,1.7,0,39,9.7,1032.8
14/12/2018,2.5,-1.6,7.8,0,174,9.4,1031.1
15/12/2018,9.1,4.4,12.8,0,278,14.8,1022
16/12/2018,6.4,5,7.2,13.7,56,28.8,1017.8
17/12/2018,4.4,2.2,6.1,1,316,23.4,1002.5
18/12/2018,0.3,-3.8,3.9,0.5,305,33.5,1009.8
19/12/2018,-0.8,-4.3,5.6,0,253,15.8,1018.1
20/12/2018,4.1,0,10,0,204,13,1018.9
21/12/2018,10.9,6.1,18.3,15.5,134,23.8,1003
22/12/2018,11,2.8,13.3,0.5,236,27.7,995.3
23/12/2018,3.1,0.6,6.1,0,283,19.4,1016.6
24/12/2018,1.8,0,3.9,0,278,12.2,1016.4
25/12/2018,2.1,-1.6,3.9,0,307,17.3,1021.7
26/12/2018,-0.1,-3.2,4.4,0,289,16.9,1028.5
27/12/2018,1.2,-1,3.3,0,309,14.8,1035.3
28/12/2018,4.9,1.1,13.9,8.4,179,18.4,1020.2
29/12/2018,9.4,0,12.2,0,268,21.2,1011.3
30/12/2018,0,-3.2,1.1,0,3,10.1,1023
31/12/2018,2.5,-0.5,7.2,10.4,201,16.9,1025.6
01/01/2019,8.4,1.1,15,9.7,272,25.6,1006.7
02/01/2019,0.8,-2.1,2.8,0,355,15.1,1024.8
03/01/2019,3.1,0,7.8,0.5,249,16.9,1013.4
04/01/2019,4.6,1.1,8.9,0,224,18,1012.1
05/01/2019,5,3.3,6.1,13.5,353,14.8,1002.7
06/01/2019,4.2,-3.8,8.3,0,299,23,1009.8
07/01/2019,-3.3,-7.1,-0.5,0,331,18.7,1028.2
08/01/2019,1.2,-1,6.1,0.5,150,12.2,1016.5
09/01/2019,4.4,1.7,7.8,3.3,269,25.2,994.8
10/01/2019,2.1,-3.2,2.8,0,289,25.9,1000.2
11/01/2019,-2.9,-8.2,-1,0,292,29.2,1017.5
12/01/2019,-6.4,-9.3,-1.6,0,296,23.8,1030.7
13/01/2019,-5.7,-8.8,-1.6,0,357,13.3,1030.6
14/01/2019,-3.1,-4.9,-0.5,0,356,14,1023.1
15/01/2019,-1.2,-4.3,3.9,0,300,11.9,1018.2
16/01/2019,-0.1,-3.8,5,0,240,18.7,1015.8
17/01/2019,-2.7,-7.7,0.6,0,337,15.5,1026.9
18/01/2019,0.2,-2.7,6.1,0,176,10.8,1020.1
19/01/2019,0.4,-2.1,2.8,3.3,24,19.4,1023.6
20/01/2019,-1.3,-12.1,2.8,30.5,356,28.8,1000.7
21/01/2019,-12.6,-14.9,-12.1,0,292,32.4,1008.8
22/01/2019,-9.8,-13.8,-2.1,0,291,22.7,1030.5
23/01/2019,-1.4,-6.6,8.9,0,208,22,1024.2
24/01/2019,11.1,2.8,15,25.4,212,38.2,1000.6
25/01/2019,3.9,-1.6,5.6,0,268,22,1010.7
26/01/2019,-0.9,-3.8,2.2,0,275,13.7,1023.1
27/01/2019,1.7,-2.7,8.3,0,176,21.2,1018.6
28/01/2019,1.1,-4.3,5.6,0,338,16.2,1017.9
29/01/2019,-2.4,-6.6,3.3,1.3,57,20.2,1017
30/01/2019,0.7,-12.7,3.9,4.1,249,25.6,1008.6
31/01/2019,-10.9,-14.9,-7.7,0,258,27.7,1023.7
01/02/2019,-8.9,-12.1,-4.9,0,264,21.2,1027.2
02/02/2019,-5.5,-9.9,1.7,0,247,20.5,1020.7
03/02/2019,1,-2.7,3.9,0,98,10.1,1020.1
04/02/2019,7.1,1.7,17.2,0,209,15.1,1016.5
05/02/2019,10.7,4.4,18.3,0,247,19.4,1013.2
06/02/2019,4.2,0.6,6.7,9.4,54,16.2,1022.9
07/02/2019,3.3,1.7,5.6,5.3,54,15.5,1020.7
08/02/2019,6.1,-0.5,13.9,1.8,275,21.2,1011.6
09/02/2019,-0.4,-3.8,2.2,0,287,31.7,1028
10/02/2019,-1.2,-4.3,2.8,0,275,19.8,1032.8
11/02/2019,-0.1,-3.2,2.8,0,324,16.9,1027.1
12/02/2019,-3.3,-7.1,3.3,23.1,38,22.7,1027.5
13/02/2019,3.3,0.6,6.1,7.1,298,21.6,1001.9
14/02/2019,1.8,-0.5,4.4,0,262,22,1013.1
15/02/2019,4.4,-0.5,11.1,2.5,168,18.4,1010.2
16/02/2019,6.2,-0.5,9.4,0,298,19.4,1008.4
17/02/2019,-0.9,-4.3,1.1,0,22,15.5,1018.3
18/02/2019,-1,-6,0,7.9,2,16.6,1013.8
19/02/2019,-4.1,-7.7,1.1,0,306,21.6,1030.4
20/02/2019,-3.6,-6,-0.5,2.5,248,13,1032.9
21/02/2019,1.3,-3.2,8.9,10.7,290,16.6,1013.6
22/02/2019,5.3,2.2,7.8,0,308,14.4,1024.4
23/02/2019,1.8,-1,3.3,0,89,10.4,1030.2
24/02/2019,3.7,1.1,8.3,12.2,133,22.3,1006
25/02/2019,4.1,-1,5.6,0,273,37.1,999.9
26/02/2019,-1.9,-6.6,0,0,298,32.4,1021.5
27/02/2019,-6.7,-10.5,-3.2,1.3,290,15.5,1026.8
28/02/2019,-4.5,-7.1,-0.5,3.8,335,13.7,1021.2
01/03/2019,-1.4,-4.9,3.3,0,194,10.8,1027.1
02/03/2019,0.6,0,1.1,4.6,12,16.2,1018.1
03/03/2019,1.8,0,5,2.3,185,13.7,1017.8
04/03/2019,2.1,-3.8,4.4,24.6,324,21.2,1006.6
05/03/2019,-3.2,-7.1,-0.5,0,257,16.9,1014.8
06/03/2019,-4.7,-7.7,-2.7,0,291,25.9,1016.3
07/03/2019,-6,-9.3,-1,0,277,22.3,1023.3
08/03/2019,-2.9,-7.7,3.3,0,241,17.6,1026.3
09/03/2019,0.9,-3.2,7.8,0,230,11.2,1025.9
10/03/2019,1.7,-0.5,4.4,11.7,,20.5,
11/03/2019,5.9,2.8,10,0,268,23.4,1012.7
12/03/2019,4.3,1.1,7.2,0,297,22.3,1017.8
13/03/2019,2.1,-1,4.4,0,91,12.6,1026.5
14/03/2019,5.2,2.2,10.6,0,158,11.9,1024.2
15/03/2019,10.9,4.4,17.8,5.1,189,20.9,1009.9
16/03/2019,10.1,2.2,13.3,0,273,30.2,1009
17/03/2019,3.2,0,6.1,0,288,22.7,1018.4
18/03/2019,2.2,-2.1,6.7,0,286,16.6,1023.5
19/03/2019,3.9,0,8.9,0,297,12.6,1027.6
20/03/2019,4.6,-0.5,10.6,0,197,16.9,1028
21/03/2019,5.9,0.6,11.1,0,148,17.3,1021
